"","Row.names","log2FC_NotObese_CushingvCon","lfcSE_NotObese_CushingvCon","pvalue_NotObese_CushingvCon","padj_NotObese_CushingvCon","log2FC_Obese_CushingvCon","lfcSE_Obese_CushingvCon","pvalue_Obese_CushingvCon","padj_Obese_CushingvCon","external_gene_id"
"13157","ENSG00000172239",0.45448558099568,0.118363641648539,0.000123164796539855,0.00457507494227705,0.0552642730985994,0.100066154044329,0.580758327771703,0.948241811902889,"PAIP1"
"13158","ENSG00000172243",-0.580710616784694,0.510802429423896,0.255597006880013,0.515460428138903,0.659222860764067,0.464225878619651,0.155593813800245,0.7790204283149,"CLEC7A"
"13159","ENSG00000172244",-0.508810216382686,0.485410276207307,0.294543467255936,NA,0.393165255004937,0.440340347675817,0.37192853518048,NA,"C5orf34"
"13160","ENSG00000172247",-0.238472408508349,0.567282356657526,0.67421012762649,NA,-0.394344871788586,0.534280421912328,0.460462222150444,NA,"C1QTNF4"
"13161","ENSG00000172260",0.30649414407043,0.189210500602145,0.105262782622778,0.322336954160535,-0.0478251970978588,0.159677641247666,0.76455024193057,0.970885904275799,"NEGR1"
"13162","ENSG00000172262",-0.0672514213365168,0.163433582213956,0.680712659678677,0.846315217257957,-0.0139849772983821,0.134267005091002,0.917043995786565,0.988902443204816,"ZNF131"
"13163","ENSG00000172264",0.385430947232794,0.401589553888573,0.337174317103651,0.598293093445412,-0.195283595853443,0.35364254048495,0.58080710173065,0.948241811902889,"MACROD2"
"13164","ENSG00000172269",-0.0177833665900623,0.155165086691738,0.90875478435338,0.959165885798971,-0.000832585446182101,0.126927420477085,0.994766282126644,0.998636892693212,"DPAGT1"
"13165","ENSG00000172270",0.125236837712651,0.14403650285774,0.384584721615569,0.641056864600836,0.0550518088618318,0.122556306406113,0.653290235972821,0.96365361104888,"BSG"
"13166","ENSG00000172273",0.0617147366506655,0.195802976499414,0.752618962357687,0.884363346795534,-0.404362284704463,0.168307703961016,0.0162826341528157,0.41671629560777,"HINFP"
"13167","ENSG00000172288",NA,NA,NA,NA,NA,NA,NA,NA,"CDY1"
"13168","ENSG00000172289",-0.462351782438598,0.38274554135603,0.227052117934783,NA,0.407799361450857,0.424924096844723,0.337206571944961,NA,"OR10V1"
"13169","ENSG00000172292",0.185756266556869,0.254883230350255,0.466130328462672,0.706699107205589,0.0622037279332231,0.218247152851887,0.775632595021354,0.970885904275799,"CERS6"
"13170","ENSG00000172296",0.261203724104093,0.222024164039004,0.239408992005897,0.497959399054962,-0.0587014515827882,0.188666746243854,0.755695482347406,0.969703261262925,"SPTLC3"
"13171","ENSG00000172301",0.16882248227694,0.19276122910794,0.381132570612206,0.638030325695255,0.12069266419796,0.161324783275454,0.454378929072068,0.926011387398424,"COPRS"
"13172","ENSG00000172315",-0.447851397822933,0.321611556629419,0.163764168208982,0.407824946064466,-0.0576382267145578,0.265933461367087,0.828411535198377,0.977192451812831,"TP53RK"
"13173","ENSG00000172318",0.103624163070978,0.522350732160179,0.842747427442531,NA,-0.314876181373958,0.515146629457442,0.541043332885977,NA,"B3GALT1"
"13174","ENSG00000172320",NA,NA,NA,NA,NA,NA,NA,NA,"OR5A1"
"13175","ENSG00000172322",-0.715682650181905,0.558267008747699,0.19985248346479,0.452279200677254,0.0791239098833964,0.522960452825925,0.879739079281075,0.986260155375586,"CLEC12A"
"13176","ENSG00000172324",NA,NA,NA,NA,NA,NA,NA,NA,"OR5A2"
"13177","ENSG00000172331",0.365943785483686,0.182039419231921,0.0444052920350714,0.196747600046463,0.0571739266294177,0.147276189506863,0.697861451914616,0.96796934359082,"BPGM"
"13178","ENSG00000172336",0.332367898364883,0.251634023431418,0.186555229668875,0.436927178787824,-0.0735992847044644,0.216441354138034,0.733824433639294,0.968950879149308,"POP7"
"13179","ENSG00000172339",0.987174107880462,0.218724694395865,6.38212081988069e-06,0.000512315848339753,0.135311415784342,0.184752357534541,0.463928457964742,0.926342694975605,"ALG14"
"13180","ENSG00000172340",0.0760238637934491,0.160451187942261,0.635633240819383,0.821358019276274,0.0556952948419475,0.136033059403595,0.682228014629448,0.967366819805962,"SUCLG2"
"13181","ENSG00000172345",-0.121715874753011,0.281546158384047,0.665514429437074,0.839272395468154,-0.102422200504831,0.239096166095305,0.668380009483963,0.966790354746173,"STARD5"
"13182","ENSG00000172346",0.129223190420504,0.357364124447342,0.71765028910387,0.86695433522371,-0.129750456728479,0.315453938454496,0.680842687568437,0.96717440523214,"CSDC2"
"13183","ENSG00000172348",-0.644282709880385,0.440723767062643,0.143775682755222,0.378621959805197,0.0202184540546097,0.391234445727158,0.958784777714424,0.994871822897763,"RCAN2"
"13184","ENSG00000172349",-0.112134772917079,0.174010047370757,0.51930603149642,0.744685222722536,-0.179145127645014,0.145556160249388,0.218411540311573,0.822044846277101,"IL16"
"13185","ENSG00000172350",-0.574812650219521,0.562444318673992,0.306785481103936,NA,-0.073522890833395,0.591525356061487,0.901082714300362,NA,"ABCG4"
"13186","ENSG00000172352",NA,NA,NA,NA,NA,NA,NA,NA,"CDY1B"
"13187","ENSG00000172354",0.0711410030670301,0.101128025314312,0.481759994078442,0.718506978510967,-0.104442943541957,0.085248944147132,0.220517827164277,0.824289015749439,"GNB2"
