"","ensembl_gene_id","hgnc_symbol"
"34634","ENSG00000262075",""
"34635","ENSG00000158164","TMSB15A"
"34636","ENSG00000255903",""
"34637","ENSG00000248912",""
"34638","ENSG00000057252","SOAT1"
"34639","ENSG00000166145","SPINT1"
"34640","ENSG00000261685",""
"34641","ENSG00000181826","RELL1"
"34642","ENSG00000141030","COPS3"
"34643","ENSG00000042781","USH2A"
"34644","ENSG00000253124","TRAPPC2P2"
"34645","ENSG00000245248","USP2-AS1"
"34646","ENSG00000225824","HLA-DQB1"
"34647","ENSG00000099364","FBXL19"
"34648","ENSG00000218965","NACAP7"
"34649","ENSG00000219992",""
"34650","ENSG00000230852",""
"34651","ENSG00000131437","KIF3A"
"34652","ENSG00000268525",""
"34653","ENSG00000229679",""
"34654","ENSG00000171502","COL24A1"
"34655","ENSG00000132622","HSPA12B"
"34656","ENSG00000168002","POLR2G"
"34657","ENSG00000231521",""
"34658","ENSG00000115808","STRN"
"34659","ENSG00000225781","OR6V1"
"34660","ENSG00000170439","METTL7B"
"34661","ENSG00000228770",""
"34662","ENSG00000259661",""
"34663","ENSG00000263460",""
"34664","ENSG00000132465","IGJ"
"34665","ENSG00000249604",""
"34666","ENSG00000253311",""
"34667","ENSG00000260262",""
"34668","ENSG00000264247","LINC00909"
"34669","ENSG00000185168","LINC00482"
"34670","ENSG00000140948","ZCCHC14"
"34671","ENSG00000226009","KCNIP2-AS1"
"34672","ENSG00000116176","TPSG1"
"34673","ENSG00000249808","LINC01377"
"34674","ENSG00000241975","TCEB1P19"
"34675","ENSG00000256690",""
"34676","ENSG00000204334","ERICH2"
"34677","ENSG00000236110","OR2AM1P"
"34678","ENSG00000124743","KLHL31"
"34679","ENSG00000260847",""
"34680","ENSG00000254962","OR4A14P"
"34681","ENSG00000224508","MDC1-AS1"
"34682","ENSG00000239873","GAPDHP27"
"34683","ENSG00000237765","FAM200B"
"34684","ENSG00000244300","GATA2-AS1"
"34685","ENSG00000262152","LINC00514"
"34686","ENSG00000255689",""
"34687","ENSG00000185624","P4HB"
"34688","ENSG00000224942",""
"34689","ENSG00000259668",""
"34690","ENSG00000228174",""
"34691","ENSG00000255599",""
"34692","ENSG00000142449","FBN3"
"34693","ENSG00000225076","WWC3-AS1"
"34694","ENSG00000215227","NUTF2P5"
"34695","ENSG00000260649",""
"34696","ENSG00000230132",""
"34697","ENSG00000157538","DSCR3"
"34698","ENSG00000129562","DAD1"
"34699","ENSG00000183696","UPP1"
"34700","ENSG00000228338",""
"34701","ENSG00000079308","TNS1"
"34702","ENSG00000259379",""
"34703","ENSG00000145428","RNF175"
"34704","ENSG00000055163","CYFIP2"
"34705","ENSG00000254376","SOX5P"
"34706","ENSG00000260965",""
"34707","ENSG00000138767","CNOT6L"
"34708","ENSG00000270742",""
"34709","ENSG00000046653","GPM6B"
"34710","ENSG00000181943","OR4A21P"
"34711","ENSG00000214819","CDRT15L2"
"34712","ENSG00000206506","HLA-G"
"34713","ENSG00000261665","TUBA8P2"
"34714","ENSG00000215354","FAM90A24P"
"34715","ENSG00000225873","LINC00694"
"34716","ENSG00000214646",""
"34717","ENSG00000230623",""
"34718","ENSG00000253953","PCDHGB4"
"34719","ENSG00000217281","LYPLA2P1"
"34720","ENSG00000250197","HMGN1P15"
"34721","ENSG00000262870","CYCSP40"
"34722","ENSG00000147274","RBMX"
"34723","ENSG00000185037","ZNF733P"
"34724","ENSG00000184260","HIST2H2AC"
"34725","ENSG00000177464","GPR4"
"34726","ENSG00000183648","NDUFB1"
"34727","ENSG00000182809","CRIP2"
"34728","ENSG00000009844","VTA1"
"34729","ENSG00000133316","WDR74"
"34730","ENSG00000224542","TRIM31"
"34731","ENSG00000219492",""
"34732","ENSG00000149599","DUSP15"
"34733","ENSG00000184270","HIST2H2AB"
"34734","ENSG00000004975","DVL2"
"34735","ENSG00000230280","HNRNPA1P59"
"34736","ENSG00000228852",""
"34737","ENSG00000235024",""
"34738","ENSG00000160994","CCDC105"
"34739","ENSG00000213995","CARKD"
"34740","ENSG00000271560",""
"34741","ENSG00000136379","ABHD17C"
"34742","ENSG00000260339","HEXA-AS1"
"34743","ENSG00000257649","METTL7AP1"
"34744","ENSG00000124635","HIST1H2BJ"
"34745","ENSG00000146414","SHPRH"
"34746","ENSG00000248656",""
"34747","ENSG00000239486",""
"34748","ENSG00000250830","MRPS35P2"
"34749","ENSG00000248511",""
"34750","ENSG00000178096","BOLA1"
"34751","ENSG00000261651",""
"34752","ENSG00000248567",""
"34753","ENSG00000273025","CELF6"
"34754","ENSG00000163083","INHBB"
"34755","ENSG00000182053","TRIM49B"
"34756","ENSG00000227129","NEU1"
"34757","ENSG00000237505","PKN2-AS1"
"34758","ENSG00000251649",""
"34759","ENSG00000260798",""
"34760","ENSG00000254411",""
"34761","ENSG00000258910",""
"34762","ENSG00000230449","RPL7P4"
"34763","ENSG00000117153","KLHL12"
"34764","ENSG00000113048","MRPS27"
"34765","ENSG00000267406",""
"34766","ENSG00000271456",""
"34767","ENSG00000229307","LINC00459"
"34768","ENSG00000267555",""
"34769","ENSG00000235118",""
"34770","ENSG00000224743","TEX26-AS1"
"34771","ENSG00000251421",""
"34772","ENSG00000267723",""
"34773","ENSG00000139218","SCAF11"
"34774","ENSG00000262074","SNORD3B-2"
"34775","ENSG00000260516",""
"34776","ENSG00000232105","RPL32P28"
"34777","ENSG00000231326",""
"34778","ENSG00000156218","ADAMTSL3"
"34779","ENSG00000260456","C16orf95"
"34780","ENSG00000236152","MRPS36P1"
"34781","ENSG00000165283","STOML2"
"34782","ENSG00000103126","AXIN1"
"34783","ENSG00000256827",""
"34784","ENSG00000013619","MAMLD1"
"34785","ENSG00000231619",""
"34786","ENSG00000268985",""
"34787","ENSG00000236182",""
"34788","ENSG00000223719",""
"34789","ENSG00000258390",""
"34790","ENSG00000248506",""
"34791","ENSG00000105219","CNTD2"
"34792","ENSG00000234076","TPRG1-AS1"
"34793","ENSG00000135632","SMYD5"
"34794","ENSG00000235195","OR2P1P"
"34795","ENSG00000248872",""
"34796","ENSG00000270207",""
"34797","ENSG00000128563","PRKRIP1"
"34798","ENSG00000272186",""
"34799","ENSG00000225446",""
"34800","ENSG00000266995",""
"34801","ENSG00000273478",""
"34802","ENSG00000127533","F2RL3"
"34803","ENSG00000119547","ONECUT2"
"34804","ENSG00000249184",""
"34805","ENSG00000196547","MAN2A2"
"34806","ENSG00000235222","MSH5"
"34807","ENSG00000234678",""
"34808","ENSG00000267299",""
"34809","ENSG00000099917","MED15"
"34810","ENSG00000228072",""
"34811","ENSG00000273051","OR51F4P"
"34812","ENSG00000272094",""
"34813","ENSG00000110583","NAA40"
"34814","ENSG00000228607","CLDN25"
"34815","ENSG00000160310","PRMT2"
"34816","ENSG00000267415",""
"34817","ENSG00000181016","LSMEM1"
"34818","ENSG00000228409","CCT6P1"
"34819","ENSG00000004848","ARX"
"34820","ENSG00000254799","SLC25A47P1"
"34821","ENSG00000271602","KRT8P49"
"34822","ENSG00000227912",""
"34823","ENSG00000259330","INAFM2"
"34824","ENSG00000238008","COX6CP10"
"34825","ENSG00000267589",""
"34826","ENSG00000234513",""
"34827","ENSG00000226698",""
"34828","ENSG00000188001","TPRG1"
"34829","ENSG00000229964",""
"34830","ENSG00000270061",""
"34831","ENSG00000237027",""
"34832","ENSG00000125991","ERGIC3"
"34833","ENSG00000266529",""
"34834","ENSG00000231746","RPL13P"
"34835","ENSG00000270095",""
"34836","ENSG00000224031","TCEAL3-AS1"
"34837","ENSG00000229100","OR2P1P"
"34838","ENSG00000213440","H2AFZP1"
"34839","ENSG00000232874",""
"34840","ENSG00000214797",""
"34841","ENSG00000198217","OR51H2P"
"34842","ENSG00000166359","WDR88"
"34843","ENSG00000230648",""
"34844","ENSG00000234535",""
"34845","ENSG00000262495",""
"34846","ENSG00000237159","CNTFR-AS1"
"34847","ENSG00000267706",""
"34848","ENSG00000258144",""
"34849","ENSG00000114315","HES1"
"34850","ENSG00000232986",""
"34851","ENSG00000230796",""
"34852","ENSG00000237639",""
"34853","ENSG00000240616",""
"34854","ENSG00000150753","CCT5"
"34855","ENSG00000257169",""
"34856","ENSG00000160695","VPS11"
"34857","ENSG00000181029","TRAPPC5"
"34858","ENSG00000233347","ERP29P1"
"34859","ENSG00000224264","VARS"
"34860","ENSG00000228573",""
"34861","ENSG00000254063","DUXAP2"
"34862","ENSG00000224815",""
"34863","ENSG00000238029",""
"34864","ENSG00000253767","PCDHGA8"
"34865","ENSG00000212829","RPS26P3"
"34866","ENSG00000229773",""
"34867","ENSG00000213549",""
"34868","ENSG00000128059","PPAT"
"34869","ENSG00000233470",""
"34870","ENSG00000146670","CDCA5"
"34871","ENSG00000259023","LINC00524"
"34872","ENSG00000253879",""
"34873","ENSG00000273076",""
"34874","ENSG00000179195","ZNF664"
"34875","ENSG00000251260","WDFY3-AS1"
"34876","ENSG00000174343","CHRNA9"
"34877","ENSG00000232781","OR2AD1P"
"34878","ENSG00000254576","OR4C1P"
"34879","ENSG00000253139",""
"34880","ENSG00000226405",""
"34881","ENSG00000204599","TRIM39"
"34882","ENSG00000228224","NACAP1"
"34883","ENSG00000135441","BLOC1S1"
"34884","ENSG00000272305",""
"34885","ENSG00000226795",""
"34886","ENSG00000257674",""
"34887","ENSG00000180769","WDFY3-AS2"
"34888","ENSG00000137857","DUOX1"
"34889","ENSG00000196459","TRAPPC2"
"34890","ENSG00000105143","SLC1A6"
"34891","ENSG00000246430","LINC00968"
"34892","ENSG00000130208","APOC1"
"34893","ENSG00000262691",""
"34894","ENSG00000227693","GSTM3P1"
"34895","ENSG00000215097","DUSP8P3"
"34896","ENSG00000140931","CMTM3"
"34897","ENSG00000171209","CSN3"
"34898","ENSG00000232787","OR7L1P"
"34899","ENSG00000232435","DDX6P1"
"34900","ENSG00000259714","LINC00594"
"34901","ENSG00000270242",""
"34902","ENSG00000254986","DPP3"
"34903","ENSG00000176349",""
"34904","ENSG00000155093","PTPRN2"
"34905","ENSG00000132950","ZMYM5"
"34906","ENSG00000136842","TMOD1"
"34907","ENSG00000101892","ATP1B4"
"34908","ENSG00000143543","JTB"
"34909","ENSG00000237421","UBDP1"
"34910","ENSG00000230539","AOAH-IT1"
"34911","ENSG00000232788",""
"34912","ENSG00000262819",""
"34913","ENSG00000168907","PLA2G4F"
"34914","ENSG00000262082",""
"34915","ENSG00000126583","PRKCG"
"34916","ENSG00000249357",""
"34917","ENSG00000139977","NAA30"
"34918","ENSG00000063854","HAGH"
"34919","ENSG00000234689","LINC00444"
"34920","ENSG00000250393",""
"34921","ENSG00000163935","SFMBT1"
"34922","ENSG00000179029","TMEM107"
"34923","ENSG00000170925","TEX13B"
"34924","ENSG00000135040","NAA35"
"34925","ENSG00000198689","SLC9A6"
"34926","ENSG00000224928","KRT8P30"
"34927","ENSG00000214045",""
"34928","ENSG00000250556","CCDC34P1"
"34929","ENSG00000236140",""
"34930","ENSG00000135740","SLC9A5"
"34931","ENSG00000168813","ZNF507"
"34932","ENSG00000263272",""
"34933","ENSG00000102962","CCL22"
"34934","ENSG00000171450","CDK5R2"
"34935","ENSG00000118596","SLC16A7"
"34936","ENSG00000241669","LINC01327"
"34937","ENSG00000238269","PAGE2B"
"34938","ENSG00000225433","MTND1P12"
"34939","ENSG00000227107",""
"34940","ENSG00000260995",""
"34941","ENSG00000254595",""
"34942","ENSG00000132563","REEP2"
"34943","ENSG00000244527",""
"34944","ENSG00000235131",""
"34945","ENSG00000226963",""
"34946","ENSG00000249199",""
"34947","ENSG00000227045",""
"34948","ENSG00000224567",""
"34949","ENSG00000233909","UBE2V1P4"
"34950","ENSG00000143954","REG3G"
"34951","ENSG00000224273",""
"34952","ENSG00000267773",""
"34953","ENSG00000004534","RBM6"
"34954","ENSG00000271375",""
"34955","ENSG00000227148",""
"34956","ENSG00000186458","DEFB132"
"34957","ENSG00000177191","B3GNT8"
"34958","ENSG00000271508",""
"34959","ENSG00000253379",""
"34960","ENSG00000270798",""
"34961","ENSG00000197256","KANK2"
"34962","ENSG00000203408","OR6C71P"
"34963","ENSG00000171540","OTP"
"34964","ENSG00000132286","TIMM10B"
"34965","ENSG00000259305","ZHX1-C8orf76"
"34966","ENSG00000249001",""
"34967","ENSG00000150967","ABCB9"
"34968","ENSG00000136250","AOAH"
"34969","ENSG00000236872",""
"34970","ENSG00000115266","APC2"
"34971","ENSG00000245385",""
"34972","ENSG00000143633","C1orf131"
"34973","ENSG00000131242","RAB11FIP4"
"34974","ENSG00000083099","LYRM2"
"34975","ENSG00000239397",""
"34976","ENSG00000196634",""
"34977","ENSG00000234895","OR52X1P"
"34978","ENSG00000161395","PGAP3"
"34979","ENSG00000234256","PTCD2P2"
"34980","ENSG00000239490","RPS4XP18"
"34981","ENSG00000250182","EEF1A1P13"
"34982","ENSG00000138068","SULT6B1"
"34983","ENSG00000002822","MAD1L1"
"34984","ENSG00000254198",""
"34985","ENSG00000257907","EEF1A1P17"
"34986","ENSG00000070759","TESK2"
"34987","ENSG00000165917","RAPSN"
"34988","ENSG00000239705",""
"34989","ENSG00000260146",""
"34990","ENSG00000227012",""
"34991","ENSG00000108559","NUP88"
"34992","ENSG00000249345",""
"34993","ENSG00000266213",""
"34994","ENSG00000136158","SPRY2"
"34995","ENSG00000219881","GAPDHP42"
"34996","ENSG00000260851",""
"34997","ENSG00000059758","CDK17"
"34998","ENSG00000258868",""
"34999","ENSG00000154096","THY1"
"35000","ENSG00000254079",""
"35001","ENSG00000255008",""
"35002","ENSG00000242973",""
"35003","ENSG00000264189",""
"35004","ENSG00000230916",""
"35005","ENSG00000258854",""
"35006","ENSG00000185689","C6orf201"
"35007","ENSG00000254869",""
"35008","ENSG00000225018",""
"35009","ENSG00000258849","OR7E159P"
"35010","ENSG00000227661",""
"35011","ENSG00000159409","CELF3"
"35012","ENSG00000226579",""
"35013","ENSG00000261268",""
"35014","ENSG00000228620",""
"35015","ENSG00000234889",""
"35016","ENSG00000226437","TRIM39"
"35017","ENSG00000263745",""
"35018","ENSG00000197345","MRPL21"
"35019","ENSG00000227499",""
"35020","ENSG00000264177",""
"35021","ENSG00000248254",""
"35022","ENSG00000005893","LAMP2"
"35023","ENSG00000230338","MTND4P19"
"35024","ENSG00000262587",""
"35025","ENSG00000248569",""
"35026","ENSG00000223699","COL11A2"
"35027","ENSG00000242431",""
"35028","ENSG00000227170",""
"35029","ENSG00000235593","RBMS3-AS1"
"35030","ENSG00000168135","KCNJ4"
"35031","ENSG00000227964","LINC01429"
"35032","ENSG00000226808","LINC00840"
"35033","ENSG00000160471","COX6B2"
"35034","ENSG00000253563","NKX2-1-AS1"
"35035","ENSG00000130377","ACSBG2"
"35036","ENSG00000215909",""
"35037","ENSG00000234219","CDCA4P4"
"35038","ENSG00000170540","ARL6IP1"
"35039","ENSG00000241255",""
"35040","ENSG00000250423","KIAA1210"
"35041","ENSG00000232557",""
"35042","ENSG00000161914","ZNF653"
"35043","ENSG00000241859","KALP"
"35044","ENSG00000259555",""
"35045","ENSG00000229106",""
"35046","ENSG00000160218","TRAPPC10"
"35047","ENSG00000229656",""
"35048","ENSG00000272054",""
"35049","ENSG00000184937","WT1"
"35050","ENSG00000137573","SULF1"
"35051","ENSG00000233383",""
"35052","ENSG00000091409","ITGA6"
"35053","ENSG00000225005",""
"35054","ENSG00000130649","CYP2E1"
"35055","ENSG00000220157","HNRNPA1P12"
"35056","ENSG00000215444",""
"35057","ENSG00000268628",""
"35058","ENSG00000110536","PTPMT1"
"35059","ENSG00000137094","DNAJB5"
"35060","ENSG00000162302","RPS6KA4"
"35061","ENSG00000218536",""
"35062","ENSG00000155269","GPR78"
"35063","ENSG00000168216","LMBRD1"
"35064","ENSG00000126524","SBDS"
"35065","ENSG00000239883",""
"35066","ENSG00000204965","PCDHA5"
"35067","ENSG00000259123",""
"35068","ENSG00000096401","CDC5L"
"35069","ENSG00000214660","SLC29A4P2"
"35070","ENSG00000226428",""
"35071","ENSG00000259724",""
"35072","ENSG00000255456",""
"35073","ENSG00000063601","MTMR1"
"35074","ENSG00000255289",""
"35075","ENSG00000224717",""
"35076","ENSG00000234227","RPL7L1P1"
"35077","ENSG00000213963",""
"35078","ENSG00000105737","GRIK5"
"35079","ENSG00000272248",""
"35080","ENSG00000115816","CEBPZ"
"35081","ENSG00000221953","C1orf229"
"35082","ENSG00000229036","VDAC1P8"
"35083","ENSG00000253778",""
"35084","ENSG00000170426","SDR9C7"
"35085","ENSG00000103978","TMEM87A"
"35086","ENSG00000226164","FGFR3P6"
"35087","ENSG00000215421","ZNF407"
"35088","ENSG00000267801",""
"35089","ENSG00000010810","FYN"
"35090","ENSG00000255540",""
"35091","ENSG00000160392","C19orf47"
"35092","ENSG00000259692",""
"35093","ENSG00000101146","RAE1"
"35094","ENSG00000273283",""
"35095","ENSG00000188822","CNR2"
"35096","ENSG00000235098","ANKRD65"
"35097","ENSG00000253541","SEPT10P1"
"35098","ENSG00000241296","HLA-DMB"
"35099","ENSG00000254193",""
"35100","ENSG00000117971","CHRNB4"
"35101","ENSG00000173456","RNF26"
"35102","ENSG00000227455",""
"35103","ENSG00000203855","HSD3BP4"
"35104","ENSG00000254254",""
"35105","ENSG00000144837","PLA1A"
"35106","ENSG00000159247","TUBBP5"
"35107","ENSG00000188438",""
"35108","ENSG00000165548","TMEM63C"
"35109","ENSG00000248430","HMGB3P16"
"35110","ENSG00000255561","FDXACB1"
"35111","ENSG00000225297",""
"35112","ENSG00000271926",""
"35113","ENSG00000116251","RPL22"
"35114","ENSG00000258631",""
"35115","ENSG00000233983",""
"35116","ENSG00000185436","IFNLR1"
"35117","ENSG00000163032","VSNL1"
"35118","ENSG00000233625",""
"35119","ENSG00000229693",""
"35120","ENSG00000007350","TKTL1"
"35121","ENSG00000227885",""
"35122","ENSG00000249022",""
"35123","ENSG00000088340","FER1L4"
"35124","ENSG00000109906","ZBTB16"
"35125","ENSG00000248213","CICP16"
"35126","ENSG00000258476",""
"35127","ENSG00000111249","CUX2"
"35128","ENSG00000251155",""
"35129","ENSG00000273474",""
"35130","ENSG00000117500","TMED5"
"35131","ENSG00000255847",""
"35132","ENSG00000240042",""
"35133","ENSG00000166562","SEC11C"
"35134","ENSG00000075336","TIMM21"
"35135","ENSG00000228614",""
"35136","ENSG00000204710","SPDYC"
"35137","ENSG00000259581","TYRO3P"
"35138","ENSG00000229751",""
"35139","ENSG00000264617",""
"35140","ENSG00000249815",""
"35141","ENSG00000134115","CNTN6"
"35142","ENSG00000260495",""
"35143","ENSG00000225046",""
"35144","ENSG00000226810",""
"35145","ENSG00000250855",""
"35146","ENSG00000160111","CPAMD8"
"35147","ENSG00000241754",""
"35148","ENSG00000248432",""
"35149","ENSG00000253564",""
"35150","ENSG00000259157",""
"35151","ENSG00000254490","OR5M7P"
"35152","ENSG00000061676","NCKAP1"
"35153","ENSG00000139318","DUSP6"
"35154","ENSG00000257225",""
"35155","ENSG00000262791",""
"35156","ENSG00000261583",""
"35157","ENSG00000232312","GPANK1"
"35158","ENSG00000258535",""
"35159","ENSG00000254190",""
"35160","ENSG00000264373",""
"35161","ENSG00000213022","KLK9"
"35162","ENSG00000163539","CLASP2"
"35163","ENSG00000179101",""
"35164","ENSG00000042286","AIFM2"
"35165","ENSG00000235779",""
"35166","ENSG00000257742",""
"35167","ENSG00000136695","IL36RN"
"35168","ENSG00000249581","CLRN2"
"35169","ENSG00000198077","CYP2A7"
"35170","ENSG00000234376","UBTFL2"
"35171","ENSG00000164221","CCDC112"
"35172","ENSG00000259703","LINC00593"
"35173","ENSG00000262950",""
"35174","ENSG00000227115",""
"35175","ENSG00000235730","OR2AF1P"
"35176","ENSG00000229012",""
"35177","ENSG00000272502",""
"35178","ENSG00000232298",""
"35179","ENSG00000087111","PIGS"
"35180","ENSG00000216775",""
"35181","ENSG00000272667",""
"35182","ENSG00000066379","ZNRD1"
"35183","ENSG00000236540",""
"35184","ENSG00000248318",""
"35185","ENSG00000203624","MRPS18B"
"35186","ENSG00000234844","CDC42P2"
"35187","ENSG00000186288","PABPC1L2A"
"35188","ENSG00000262214","KRTAP9-12P"
"35189","ENSG00000106477","CEP41"
"35190","ENSG00000166546","BEAN1"
"35191","ENSG00000184357","HIST1H1B"
"35192","ENSG00000233093","LINC00892"
"35193","ENSG00000218823","PAPOLB"
"35194","ENSG00000177354","C10orf71"
"35195","ENSG00000231331",""
"35196","ENSG00000204410","MSH5"
"35197","ENSG00000226258","GRM7-AS3"
"35198","ENSG00000232517",""
"35199","ENSG00000224452","RSL24D1P6"
"35200","ENSG00000262488",""
"35201","ENSG00000237284","MAS1L"
"35202","ENSG00000149090","PAMR1"
"35203","ENSG00000229379",""
"35204","ENSG00000151117","TMEM86A"
"35205","ENSG00000231963",""
"35206","ENSG00000267474",""
"35207","ENSG00000172172","MRPL13"
"35208","ENSG00000254712",""
"35209","ENSG00000140995","DEF8"
"35210","ENSG00000268549",""
"35211","ENSG00000168092","PAFAH1B2"
"35212","ENSG00000179044","EXOC3L1"
"35213","ENSG00000241973","PI4KA"
"35214","ENSG00000228652","OR2W1"
"35215","ENSG00000235410",""
"35216","ENSG00000272078",""
"35217","ENSG00000211460","TSN"
"35218","ENSG00000213754",""
"35219","ENSG00000073464","CLCN4"
"35220","ENSG00000167110","GOLGA2"
"35221","ENSG00000251296",""
"35222","ENSG00000248283","CCNL2P1"
"35223","ENSG00000130699","TAF4"
"35224","ENSG00000198018","ENTPD7"
"35225","ENSG00000162006","MSLNL"
"35226","ENSG00000135637","CCDC142"
"35227","ENSG00000230753","ZNF341-AS1"
"35228","ENSG00000100324","TAB1"
"35229","ENSG00000079950","STX7"
"35230","ENSG00000264868",""
"35231","ENSG00000124795","DEK"
"35232","ENSG00000261236","BOP1"
"35233","ENSG00000198729","PPP1R14C"
"35234","ENSG00000186432","KPNA4"
"35235","ENSG00000130475","FCHO1"
"35236","ENSG00000072786","STK10"
"35237","ENSG00000258785",""
"35238","ENSG00000227183","HDGFP1"
"35239","ENSG00000167716","WDR81"
"35240","ENSG00000122756","CNTFR"
"35241","ENSG00000154642","C21orf91"
"35242","ENSG00000237041",""
"35243","ENSG00000267222",""
"35244","ENSG00000251014",""
"35245","ENSG00000267968",""
"35246","ENSG00000108590","MED31"
"35247","ENSG00000224302",""
