Supplementary Table 4. Expression changes between control and Cushing's subjects whose age are between 40 and 60 years old,,,,,,,,
,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol
1,ENSG00000000003,259.7058494,-0.028688302,0.180057127,-0.159328891,0.87340976,0.999591834,TSPAN6
2,ENSG00000000005,360.7314905,-0.053959117,0.148259327,-0.363950913,0.715894665,0.999591834,TNMD
3,ENSG00000000419,140.483813,-0.011114649,0.139419175,-0.079721096,0.936459081,0.999591834,DPM1
4,ENSG00000000457,109.7128254,0.05130743,0.166587089,0.307991638,0.758088695,0.999591834,SCYL3
6,ENSG00000000938,191.3272289,0.098626623,0.186205698,0.529664903,0.596344286,0.999591834,FGR
7,ENSG00000000971,1458.088263,0.190980694,0.187539826,1.018347404,0.308512888,0.999591834,CFH
8,ENSG00000001036,297.0121305,0.043586809,0.15271174,0.285418849,0.775323268,0.999591834,FUCA2
9,ENSG00000001084,474.9487038,0.218357927,0.175181866,1.246464218,0.212594018,0.999591834,GCLC
10,ENSG00000001167,135.5668932,0.151835673,0.150003066,1.012217127,0.311434249,0.999591834,NFYA
12,ENSG00000001461,114.5173745,0.217225424,0.164181417,1.32308167,0.18580822,0.999591834,NIPAL3
13,ENSG00000001497,227.7037777,-0.228291662,0.136246221,-1.675581608,0.093820174,0.999591834,LAS1L
14,ENSG00000001561,213.9744988,0.075871028,0.130164339,0.582886439,0.55996975,0.999591834,ENPP4
15,ENSG00000001617,253.7873716,0.033313555,0.193483188,0.172178033,0.863297567,0.999591834,SEMA3F
17,ENSG00000001629,354.4534985,0.10851385,0.144642341,0.750221889,0.453121077,0.999591834,ANKIB1
19,ENSG00000001631,225.7462085,-0.098710924,0.137805966,-0.716303704,0.47380384,0.999591834,KRIT1
20,ENSG00000002016,78.90064096,0.016300621,0.172070182,0.094732397,0.924527385,0.999591834,RAD52
21,ENSG00000002330,176.4513517,0.06482394,0.145841788,0.444481247,0.656694684,0.999591834,BAD
23,ENSG00000002586,1398.602526,-0.078005143,0.147340155,-0.529422156,0.596512632,0.999591834,CD99
28,ENSG00000002822,95.04788171,-0.256382061,0.160272955,-1.599658919,0.10967427,0.999591834,MAD1L1
29,ENSG00000002834,1623.821144,-0.067987232,0.118370246,-0.57436082,0.56572366,0.999591834,LASP1
30,ENSG00000002919,122.8849406,-0.088087286,0.154899156,-0.568675052,0.569576682,0.999591834,SNX11
31,ENSG00000002933,162.0344881,-0.024757522,0.195238428,-0.126806605,0.899093468,0.999591834,TMEM176A
32,ENSG00000003056,579.2288567,0.076610233,0.150159664,0.510191824,0.60991708,0.999591834,M6PR
34,ENSG00000003137,353.6771049,0.213355404,0.189327317,1.126912943,0.259779291,0.999591834,CYP26B1
35,ENSG00000003147,147.7234631,0.085192909,0.191470799,0.444939432,0.656363525,0.999591834,ICA1
37,ENSG00000003393,179.9335607,0.036277033,0.12835322,0.282634378,0.777457124,0.999591834,ALS2
38,ENSG00000003400,198.1880603,-0.012682482,0.182270006,-0.069580742,0.944527366,0.999591834,CASP10
39,ENSG00000003402,2192.227042,-0.028245743,0.155064092,-0.182155279,0.855460868,0.999591834,CFLAR
40,ENSG00000003436,316.4190094,0.14081868,0.18550993,0.759089715,0.447798891,0.999591834,TFPI
41,ENSG00000003509,97.09596896,-0.031422296,0.159225699,-0.197344376,0.843558055,0.999591834,NDUFAF7
42,ENSG00000003756,1104.042616,-0.181897702,0.122394926,-1.486153943,0.137238407,0.999591834,RBM5
44,ENSG00000003989,326.3081152,0.091202107,0.168141611,0.542412472,0.58753439,0.999591834,SLC7A2
45,ENSG00000004059,347.888349,0.003391158,0.135642503,0.025000705,0.980054402,0.999591834,ARF5
48,ENSG00000004399,2090.194633,0.062308169,0.118550198,0.525584689,0.599176797,0.999591834,PLXND1
49,ENSG00000004455,478.9055801,-0.036734922,0.120201994,-0.305609924,0.759901664,0.999591834,AK2
51,ENSG00000004478,197.2095032,0.095253828,0.1587993,0.599837835,0.548614315,0.999591834,FKBP4
53,ENSG00000004534,771.6901437,-0.090721224,0.165262658,-0.548951742,0.583038568,0.999591834,RBM6
54,ENSG00000004660,87.27092058,0.137664741,0.1826374,0.753759859,0.450993431,0.999591834,CAMKK1
55,ENSG00000004700,371.5287606,0.168293171,0.111394683,1.5107828,0.130843798,0.999591834,RECQL
56,ENSG00000004766,122.5612614,0.024992112,0.158879695,0.157302111,0.875006756,0.999591834,CCDC132
57,ENSG00000004776,3186.418985,-0.093315871,0.177851336,-0.524684677,0.599802411,0.999591834,HSPB6
58,ENSG00000004777,84.39865709,-0.343282257,0.169315612,-2.02746961,0.042614409,0.999591834,ARHGAP33
59,ENSG00000004779,176.4866897,-0.135937069,0.143166174,-0.949505497,0.342363578,0.999591834,NDUFAB1
60,ENSG00000004799,3411.935866,0.164763869,0.19557033,0.842478865,0.399519965,0.999591834,PDK4
65,ENSG00000004864,98.14157167,0.014273451,0.160441738,0.088963452,0.929110956,0.999591834,SLC25A13
66,ENSG00000004866,144.3255088,0.027513628,0.174345683,0.15781078,0.874605904,0.999591834,ST7
67,ENSG00000004897,387.9181722,0.182638233,0.138643481,1.317322901,0.187730412,0.999591834,CDC27
70,ENSG00000004961,80.73307572,0.099126991,0.157775501,0.628278724,0.529821367,0.999591834,HCCS
73,ENSG00000005007,586.9079883,-0.162632076,0.108544751,-1.498295173,0.134056578,0.999591834,UPF1
74,ENSG00000005020,412.1525825,0.031343658,0.158012576,0.198361791,0.84276201,0.999591834,SKAP2
75,ENSG00000005022,481.7238612,0.102650204,0.147855237,0.694261538,0.487518207,0.999591834,SLC25A5
76,ENSG00000005059,99.22619757,0.007900172,0.183651109,0.043017283,0.965687757,0.999591834,CCDC109B
79,ENSG00000005100,123.7736918,-0.093890817,0.144184469,-0.651185372,0.514926832,0.999591834,DHX33
80,ENSG00000005102,363.9725699,0.002355474,0.182205143,0.012927594,0.98968556,0.999591834,MEOX1
81,ENSG00000005108,85.52060303,-0.007128229,0.178346944,-0.039968325,0.968118379,0.999591834,THSD7A
82,ENSG00000005156,69.11563793,0.087053772,0.18855685,0.461684484,0.644307599,0.999591834,LIG3
83,ENSG00000005175,77.41543138,0.15278543,0.189454477,0.806449296,0.419983833,0.999591834,RPAP3
86,ENSG00000005194,116.4900084,0.09264857,0.144146554,0.642738709,0.520393659,0.999591834,CIAPIN1
87,ENSG00000005206,349.2483023,-0.28735492,0.14395411,-1.996156412,0.0459169,0.999591834,SPPL2B
88,ENSG00000005238,211.9971993,0.013503345,0.145034523,0.093104352,0.92582066,0.999591834,FAM214B
89,ENSG00000005243,315.4080743,-0.019330414,0.178930652,-0.108032995,0.913969519,0.999591834,COPZ2
90,ENSG00000005249,3267.655773,0.032526844,0.164793101,0.197379892,0.843530264,0.999591834,PRKAR2B
91,ENSG00000005302,196.6954228,0.05175846,0.133789337,0.386865362,0.698855886,0.999591834,MSL3
92,ENSG00000005339,598.586544,0.026218027,0.133193583,0.196841517,0.843951561,0.999591834,CREBBP
93,ENSG00000005379,60.4917708,-0.332240855,0.19556712,-1.698858451,0.089345857,0.999591834,BZRAP1
96,ENSG00000005436,120.6627234,0.00038988,0.164538827,0.002369533,0.998109388,0.999591834,GCFC2
98,ENSG00000005469,77.79697272,0.039358243,0.175928233,0.223717607,0.822977045,0.999591834,CROT
100,ENSG00000005483,498.2701121,0.136739471,0.156460688,0.873954172,0.382143212,0.999591834,KMT2E
103,ENSG00000005700,291.3085473,0.02658404,0.129070164,0.205965806,0.836817621,0.999591834,IBTK
104,ENSG00000005801,82.87694575,-0.104171275,0.157004157,-0.663493738,0.507014388,0.999591834,ZNF195
105,ENSG00000005810,981.7945197,0.214058713,0.151548423,1.412477344,0.157809457,0.999591834,MYCBP2
106,ENSG00000005812,519.2270646,0.001927538,0.141873468,0.01358632,0.989160019,0.999591834,FBXL3
107,ENSG00000005844,94.17443665,-0.001859491,0.191961025,-0.009686817,0.992271159,0.999591834,ITGAL
108,ENSG00000005882,370.746221,-0.210300604,0.181022933,-1.161734595,0.245343289,0.999591834,PDK2
109,ENSG00000005884,285.2474047,0.287025255,0.191452415,1.499198923,0.133822034,0.999591834,ITGA3
110,ENSG00000005889,284.8931568,0.038163304,0.168838982,0.226033728,0.821175188,0.999591834,ZFX
111,ENSG00000005893,697.2179157,0.18606346,0.114701082,1.6221596,0.10476918,0.999591834,LAMP2
114,ENSG00000006007,434.1204765,-0.025729571,0.141476449,-0.181864695,0.855688911,0.999591834,GDE1
115,ENSG00000006015,185.3565339,-0.268293976,0.143177954,-1.873849777,0.060951133,0.999591834,C19orf60
117,ENSG00000006025,66.06768249,-0.160703766,0.184801919,-0.869600094,0.384518986,0.999591834,OSBPL7
118,ENSG00000006042,123.2008196,-0.149047358,0.17841729,-0.835386289,0.403500247,0.999591834,TMEM98
119,ENSG00000006047,84.04097222,-0.342933464,0.195572604,-1.753484165,0.079518935,0.999591834,YBX2
121,ENSG00000006062,108.1216026,-0.171821884,0.171395522,-1.002487594,0.316108155,0.999591834,MAP3K14
125,ENSG00000006125,390.6144861,0.159478741,0.116584735,1.367921287,0.171336716,0.999591834,AP2B1
127,ENSG00000006194,209.1673568,-0.109287798,0.143376509,-0.762243402,0.445914746,0.999591834,ZNF263
128,ENSG00000006210,220.3614364,-0.051112462,0.166718296,-0.306579802,0.759163229,0.999591834,CX3CL1
134,ENSG00000006451,348.291599,-0.215715685,0.141314187,-1.526497015,0.126886133,0.999591834,RALA
135,ENSG00000006453,74.37260702,0.093352395,0.195401182,0.477747337,0.632830048,0.999591834,BAIAP2L1
136,ENSG00000006459,280.9832322,0.208073953,0.174671435,1.19123057,0.233563082,0.999591834,KDM7A
139,ENSG00000006534,98.44836161,0.080215587,0.194604061,0.412198933,0.680193619,0.999591834,ALDH3B1
141,ENSG00000006576,151.5037568,0.130149653,0.142887907,0.910851419,0.362373666,0.999591834,PHTF2
143,ENSG00000006607,168.2193084,-0.160212206,0.139097812,-1.151795299,0.2494052,0.999591834,FARP2
145,ENSG00000006625,81.51751744,0.110516737,0.165296076,0.668598675,0.503751518,0.999591834,GGCT
148,ENSG00000006652,390.9093451,0.101449248,0.173492026,0.584748764,0.55871666,0.999591834,IFRD1
150,ENSG00000006695,65.62324061,0.051659266,0.172733021,0.299070009,0.764886629,0.999591834,COX10
152,ENSG00000006712,238.3512516,-0.023113364,0.141166154,-0.163731623,0.869942422,0.999591834,PAF1
153,ENSG00000006715,377.7490741,0.12509268,0.106599484,1.173482972,0.240602182,0.999591834,VPS41
155,ENSG00000006744,329.951147,-0.182118342,0.113469593,-1.604996877,0.108494492,0.999591834,ELAC2
156,ENSG00000006747,85.79462385,-0.159705522,0.191049875,-0.835936281,0.40319075,0.999591834,SCIN
157,ENSG00000006756,235.2177556,0.02623291,0.168726743,0.155475706,0.876446305,0.999591834,ARSD
158,ENSG00000006757,106.4055128,-0.009261083,0.185324907,-0.049972146,0.960144585,0.999591834,PNPLA4
160,ENSG00000006831,958.3755435,-0.145586492,0.173251529,-0.840318658,0.400729743,0.999591834,ADIPOR2
164,ENSG00000007047,146.2184433,-0.066222009,0.143192423,-0.462468662,0.64374527,0.999591834,MARK4
166,ENSG00000007080,235.1938086,-0.038985868,0.164697236,-0.236712341,0.81287996,0.999591834,CCDC124
168,ENSG00000007168,1043.365479,0.098931529,0.106690334,0.927277339,0.353782557,0.999591834,PAFAH1B1
171,ENSG00000007202,1186.972163,0.211471109,0.134556471,1.571616039,0.116039624,0.999591834,KIAA0100
173,ENSG00000007237,696.859219,0.314395486,0.193092219,1.628214162,0.103479483,0.999591834,GAS7
174,ENSG00000007255,60.4164704,-0.201293405,0.19390421,-1.038107452,0.299220033,0.999591834,TRAPPC6A
178,ENSG00000007314,339.0732242,-0.328064733,0.194879545,-1.683423128,0.092293209,0.999591834,SCN4A
179,ENSG00000007341,108.9965915,0.135151916,0.177456101,0.761607603,0.446294236,0.999591834,ST7L
182,ENSG00000007376,59.42348847,-0.104162927,0.181518375,-0.573842331,0.5660745,0.999591834,RPUSD1
183,ENSG00000007384,240.7409293,-0.07113445,0.16507047,-0.430933831,0.666516484,0.999591834,RHBDF1
184,ENSG00000007392,366.550163,-0.099241386,0.171213973,-0.579633685,0.562161672,0.999591834,LUC7L
186,ENSG00000007516,106.4530533,-0.244527639,0.185562987,-1.317760846,0.187583719,0.999591834,BAIAP3
187,ENSG00000007520,188.7018288,0.017344624,0.150798079,0.115018868,0.908430167,0.999591834,TSR3
188,ENSG00000007541,186.8352732,-0.094958605,0.151717139,-0.625892405,0.531385516,0.999591834,PIGQ
189,ENSG00000007545,114.2583288,-0.139968434,0.162537236,-0.861146881,0.389157151,0.999591834,CRAMP1L
190,ENSG00000007866,153.3534194,-0.009639093,0.187902337,-0.051298423,0.959087725,0.999591834,TEAD3
192,ENSG00000007923,242.4169835,-0.119650285,0.143358692,-0.834621768,0.403930702,0.999591834,DNAJC11
193,ENSG00000007933,110.9305961,-0.33946769,0.182628386,-1.858789301,0.06305701,0.999591834,FMO3
194,ENSG00000007944,301.9107199,-0.185984315,0.176875807,-1.05149663,0.293030556,0.999591834,MYLIP
197,ENSG00000008018,603.718814,-0.070829812,0.153003235,-0.462930161,0.643414428,0.999591834,PSMB1
199,ENSG00000008083,124.2082271,-0.11286961,0.178863593,-0.63103736,0.528016097,0.999591834,JARID2
202,ENSG00000008128,60.97283737,-0.05879048,0.194985436,-0.301512161,0.763023978,0.999591834,CDK11A
203,ENSG00000008130,641.1340253,-0.105844633,0.132889878,-0.796483783,0.425750898,0.999591834,NADK
206,ENSG00000008226,160.2592546,-0.257239615,0.195186181,-1.317919195,0.187530699,0.999591834,DLEC1
207,ENSG00000008256,529.9012011,-0.126599364,0.135724932,-0.932764245,0.350941706,0.999591834,CYTH3
208,ENSG00000008277,149.7646016,-0.100901736,0.195215145,-0.516874528,0.60524375,0.999591834,ADAM22
209,ENSG00000008282,598.9732875,-0.080837384,0.113145174,-0.714457195,0.474944516,0.999591834,SYPL1
210,ENSG00000008283,220.1524836,0.061065175,0.177119598,0.344768034,0.730268767,0.999591834,CYB561
211,ENSG00000008294,822.7017594,0.114657713,0.138841496,0.825817329,0.408907723,0.999591834,SPAG9
213,ENSG00000008311,127.543315,-0.156585401,0.178058604,-0.879403733,0.379182409,0.999591834,AASS
214,ENSG00000008323,211.8630995,-0.052429836,0.18635007,-0.281351307,0.778440962,0.999591834,PLEKHG6
216,ENSG00000008382,63.48408781,0.089273768,0.176850157,0.504798918,0.613700076,0.999591834,MPND
218,ENSG00000008405,90.9675067,-0.125201964,0.17741948,-0.705683299,0.480385109,0.999591834,CRY1
220,ENSG00000008441,1694.175635,-0.14742568,0.166398167,-0.885981392,0.375627554,0.999591834,NFIX
221,ENSG00000008513,384.3976996,0.1524904,0.175001769,0.871364907,0.383554941,0.999591834,ST3GAL1
223,ENSG00000008517,98.03222894,-0.236307709,0.195500828,-1.208729963,0.226766606,0.999591834,IL32
224,ENSG00000008710,986.2958915,-0.255993476,0.137482086,-1.862013319,0.062601213,0.999591834,PKD1
226,ENSG00000008838,321.8365043,-0.107617395,0.129232097,-0.832745101,0.404988502,0.999591834,MED24
227,ENSG00000008853,127.9281693,-0.011939464,0.164764844,-0.072463661,0.942232924,0.999591834,RHOBTB2
228,ENSG00000008869,268.8953838,0.107737462,0.142595972,0.755543515,0.449922933,0.999591834,HEATR5B
229,ENSG00000008952,1300.613143,0.1508157,0.122836704,1.227773909,0.219531852,0.999591834,SEC62
230,ENSG00000008988,3562.383872,-0.138789668,0.129235606,-1.073927478,0.282855187,0.999591834,RPS20
231,ENSG00000009307,6131.527907,0.044192933,0.156861294,0.281732554,0.778148591,0.999591834,CSDE1
232,ENSG00000009335,510.655335,0.070824723,0.121177948,0.584468743,0.558904989,0.999591834,UBE3C
233,ENSG00000009413,404.418802,0.112660254,0.161885001,0.695927686,0.486474118,0.999591834,REV3L
234,ENSG00000009694,77.35450961,-0.173290961,0.193874428,-0.893830936,0.371412355,0.999591834,TENM1
238,ENSG00000009780,129.512205,-0.251570375,0.180781486,-1.391571562,0.164052175,0.999591834,FAM76A
240,ENSG00000009830,123.0749964,-0.056802334,0.177081394,-0.320769635,0.748384972,0.999591834,POMT2
241,ENSG00000009844,159.0409434,0.290447843,0.131103916,2.215401728,0.026732503,0.999591834,VTA1
244,ENSG00000010017,287.3030794,0.04790872,0.124366247,0.385222848,0.700072317,0.999591834,RANBP9
247,ENSG00000010165,175.0486048,-0.143256542,0.151686662,-0.944424119,0.344952961,0.999591834,METTL13
249,ENSG00000010244,576.227736,-0.063869865,0.123596519,-0.516761034,0.605322984,0.999591834,ZNF207
250,ENSG00000010256,448.6059325,-0.122675511,0.12442181,-0.985964691,0.32415044,0.999591834,UQCRC1
251,ENSG00000010270,128.6010619,0.022020218,0.149806249,0.146991319,0.883138872,0.999591834,STARD3NL
252,ENSG00000010278,527.3196039,0.271374847,0.192631168,1.408779537,0.158900368,0.999591834,CD9
254,ENSG00000010292,186.6888383,0.084515045,0.163785581,0.516010289,0.605847223,0.999591834,NCAPD2
255,ENSG00000010295,328.6174909,-0.221086576,0.164141087,-1.346930137,0.178002734,0.999591834,IFFO1
258,ENSG00000010319,3033.24351,0.254614253,0.195318565,1.303584494,0.19237529,0.999591834,SEMA3G
259,ENSG00000010322,949.9674344,-0.174466281,0.133908015,-1.302881545,0.192615206,0.999591834,NISCH
260,ENSG00000010327,1967.061795,0.062950777,0.19097933,0.329620889,0.741686437,0.999591834,STAB1
261,ENSG00000010361,101.9961612,-0.123016564,0.184417152,-0.667055978,0.504736378,0.999591834,FUZ
269,ENSG00000010704,138.3120972,0.073257252,0.156821642,0.467137386,0.640401587,0.999591834,HFE
270,ENSG00000010803,272.5031359,0.007293945,0.159045011,0.045860887,0.963421129,0.999591834,SCMH1
271,ENSG00000010810,629.0838063,0.121176681,0.132864427,0.912032543,0.361751586,0.999591834,FYN
272,ENSG00000010818,267.9237708,0.012125881,0.171670959,0.070634436,0.943688703,0.999591834,HIVEP2
274,ENSG00000011007,335.7823874,-0.26466201,0.151281409,-1.749468177,0.080210125,0.999591834,TCEB3
275,ENSG00000011009,137.762931,-0.070060051,0.177168267,-0.395443566,0.692515563,0.999591834,LYPLA2
276,ENSG00000011021,255.5149873,0.087793038,0.165456704,0.530610338,0.59568883,0.999591834,CLCN6
277,ENSG00000011028,745.0130861,-0.216686111,0.195571529,-1.107963475,0.26787759,0.999591834,MRC2
280,ENSG00000011105,399.0773032,-0.065008754,0.10621706,-0.612036842,0.540513382,0.999591834,TSPAN9
281,ENSG00000011114,247.8761236,0.053963103,0.158567203,0.340316923,0.733617875,0.999591834,BTBD7
282,ENSG00000011132,91.26214636,-0.293699062,0.164398156,-1.786510685,0.074016609,0.999591834,APBA3
284,ENSG00000011198,201.957381,-0.103494522,0.192938215,-0.536412768,0.591673309,0.999591834,ABHD5
285,ENSG00000011201,120.233534,0.008791696,0.18962718,0.046363058,0.96302088,0.999591834,KAL1
286,ENSG00000011243,309.2028944,-0.218538606,0.122025932,-1.790919371,0.073306235,0.999591834,AKAP8L
287,ENSG00000011258,173.1066777,0.047136552,0.146520121,0.321707022,0.747674657,0.999591834,MBTD1
288,ENSG00000011260,87.89635831,0.00880726,0.160499076,0.054874211,0.956238678,0.999591834,UTP18
289,ENSG00000011275,277.3929268,-0.025428985,0.115188306,-0.220760123,0.825279214,0.999591834,RNF216
290,ENSG00000011295,228.6374502,0.06376403,0.1259522,0.506255786,0.612677097,0.999591834,TTC19
293,ENSG00000011347,66.70446984,-0.192008298,0.176318293,-1.088986826,0.276159695,0.999591834,SYT7
294,ENSG00000011376,70.47052961,0.045678218,0.185166595,0.246687142,0.805150358,0.999591834,LARS2
295,ENSG00000011405,516.1095533,0.190275187,0.172393091,1.103728616,0.269710879,0.999591834,PIK3C2A
298,ENSG00000011451,367.1309088,-0.070788879,0.11540358,-0.613402794,0.539610039,0.999591834,WIZ
299,ENSG00000011454,417.5799448,0.089920749,0.11798207,0.762156057,0.445966869,0.999591834,RABGAP1
300,ENSG00000011465,12266.85857,-0.048484395,0.188609597,-0.257062183,0.797130771,0.999591834,DCN
302,ENSG00000011485,174.2102542,-0.084702823,0.136956232,-0.618466368,0.536267961,0.999591834,PPP5C
303,ENSG00000011523,485.0595096,0.133021039,0.121252132,1.097061442,0.272614534,0.999591834,CEP68
304,ENSG00000011566,301.8033186,0.167970368,0.166212949,1.0105733,0.3122207,0.999591834,MAP4K3
306,ENSG00000011600,306.3808977,0.167643265,0.194615324,0.861408348,0.38901318,0.999591834,TYROBP
307,ENSG00000011638,249.7636924,0.062740685,0.172441254,0.363838022,0.715978968,0.999591834,TMEM159
310,ENSG00000012061,265.9638762,-0.066742047,0.141682739,-0.471066889,0.637592969,0.999591834,ERCC1
313,ENSG00000012174,108.9382986,0.145999846,0.167330334,0.872524676,0.382922213,0.999591834,MBTPS2
316,ENSG00000012232,217.8142039,-0.053409301,0.135097692,-0.395338368,0.692593187,0.999591834,EXTL3
318,ENSG00000012660,2179.809248,0.019304917,0.176727293,0.109235629,0.913015601,0.999591834,ELOVL5
320,ENSG00000012817,112.9682735,-0.05490897,0.065114069,-0.843273521,0.399075488,0.999591834,KDM5D
321,ENSG00000012822,1337.645928,-0.097502372,0.125657103,-0.775939994,0.437784417,0.999591834,CALCOCO1
322,ENSG00000012963,158.3489041,0.012988828,0.139351542,0.093209072,0.925737468,0.999591834,UBR7
323,ENSG00000012983,308.6210306,0.16393542,0.120208621,1.363757599,0.172643869,0.999591834,MAP4K5
325,ENSG00000013275,239.9353168,-0.026436933,0.135801833,-0.194672875,0.845649048,0.999591834,PSMC4
326,ENSG00000013288,534.0338275,-0.125220315,0.15985614,-0.783331282,0.433432598,0.999591834,MAN2B2
329,ENSG00000013306,306.0292595,-0.02999249,0.146395225,-0.204873415,0.837671027,0.999591834,SLC25A39
330,ENSG00000013364,779.8874853,-0.074621423,0.141148124,-0.528674568,0.597031223,0.999591834,MVP
331,ENSG00000013374,458.5513644,0.061838291,0.104390009,0.592377486,0.553597839,0.999591834,NUB1
