Supplementary Table 4b. Cushing's effect on gene expression in Obese and Non-obese patients,,,,,,,,,,
,Row.names,log2FC_NotObese_CushingvCon,lfcSE_NotObese_CushingvCon,pvalue_NotObese_CushingvCon,padj_NotObese_CushingvCon,log2FC_Obese_CushingvCon,lfcSE_Obese_CushingvCon,pvalue_Obese_CushingvCon,padj_Obese_CushingvCon,external_gene_id
19871,ENSG00000241360,-0.214383541,0.561852247,0.702783536,NA,-0.295437054,0.511060021,0.563205516,NA,PDXP
19872,ENSG00000241370,-0.221588374,0.385733457,0.565656679,NA,0.036728623,0.434216505,0.932590555,NA,RPP21
19873,ENSG00000241386,-0.173489192,0.310429561,0.576251714,NA,0.119013446,0.353762445,0.736552712,NA,HLA-DOB
19874,ENSG00000241394,-0.242137241,0.367139199,NA,NA,0.041883947,0.409013542,NA,NA,HLA-DMA
19875,ENSG00000241399,-0.209522991,0.170438952,0.218954099,0.474526178,0.055080973,0.143796698,0.701684507,0.968003219,CD302
19876,ENSG00000241404,-0.038151116,0.547653261,0.944461969,NA,-0.660117924,0.503314751,0.189675056,NA,EGFL8
19877,ENSG00000241465,NA,NA,NA,NA,NA,NA,NA,NA,GAGE12I
19878,ENSG00000241468,0.15736357,0.184019934,0.392471349,0.646885785,0.054179877,0.154195799,0.725310302,0.968950879,ATP5J2
19879,ENSG00000241476,NA,NA,NA,NA,NA,NA,NA,NA,SSX2
19880,ENSG00000241484,0.273310092,0.502657076,0.586626792,NA,-0.141968799,0.454687044,0.75486262,NA,ARHGAP8
19881,ENSG00000241489,-0.170906409,0.366715371,0.641182227,NA,-0.003203871,0.417562533,0.993878057,NA,IDS
19882,ENSG00000241534,NA,NA,NA,NA,NA,NA,NA,NA,CFB
19883,ENSG00000241553,0.071990766,0.168957108,0.670042994,0.841706157,0.050229853,0.142287241,0.724075494,0.968950879,ARPC4
19884,ENSG00000241563,-0.098739054,0.560899446,0.860264876,NA,-0.768899484,0.589869959,0.192401808,NA,CORT
19885,ENSG00000241595,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP9-4
19886,ENSG00000241598,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP5-4
19887,ENSG00000241635,-0.062199154,0.472210765,0.895206515,NA,0.044375563,0.515701912,0.931427575,NA,UGT1A8
19888,ENSG00000241644,-1.049565726,0.472232532,0.0262454,0.146043445,-0.43988622,0.417428822,0.291974792,0.864666007,INMT
19889,ENSG00000241674,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMB
19890,ENSG00000241685,0.201628543,0.15231318,0.185577426,0.435729265,0.178999527,0.129291729,0.166216938,0.791964609,ARPC1A
19891,ENSG00000241690,NA,NA,NA,NA,NA,NA,NA,NA,TMEM239
19892,ENSG00000241697,-0.088016906,0.226106282,0.697074747,NA,-0.084099262,0.260167776,0.746505835,NA,TMEFF1
19893,ENSG00000241713,NA,NA,NA,NA,NA,NA,NA,NA,LY6G5B
19894,ENSG00000241779,NA,NA,NA,NA,NA,NA,NA,NA,RPP21
19895,ENSG00000241794,NA,NA,NA,NA,NA,NA,NA,NA,SPRR2A
19896,ENSG00000241822,NA,NA,NA,NA,NA,NA,NA,NA,LY6G6F
19897,ENSG00000241837,0.104180705,0.165307414,0.528548021,0.752614628,0.02353258,0.139383796,0.865928027,0.984519124,ATP5O
19898,ENSG00000241839,0.528800002,0.283241585,0.061907523,0.237408105,0.389544703,0.243425192,0.109539911,0.715337126,PLEKHO2
19899,ENSG00000241852,-0.082599356,0.291211856,0.776686215,0.895502585,-0.060021311,0.24420316,0.805849185,0.974216551,C8orf58
19900,ENSG00000241863,NA,NA,NA,NA,NA,NA,NA,NA,RPP21
19901,ENSG00000241878,0.3148094,0.209205514,0.132379263,0.361834636,-0.052700394,0.178985761,0.768422446,0.970885904,PISD
19902,ENSG00000241910,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DOB
19903,ENSG00000241935,-0.219730879,0.27746324,0.428402723,0.675346258,-0.035918812,0.245900994,0.883865956,0.986314891,HOGA1
19904,ENSG00000241945,-0.214417538,0.178060239,0.228517933,0.485518749,-0.19011193,0.145194921,0.19041358,0.800935427,PWP2
19905,ENSG00000241962,0.409316647,0.440313271,0.352576545,NA,0.035077181,0.411403911,0.932052983,0.989913178,C2orf15
19906,ENSG00000241973,0.155680218,0.098247796,0.113064741,0.333796736,0.136917525,0.081597162,0.093353112,0.691420747,PI4KA
19907,ENSG00000241978,-0.41636455,0.40119173,0.299354156,NA,-0.126566843,0.321947788,0.694224592,0.967969344,AKAP2
19908,ENSG00000242013,0.181217415,0.36994717,0.624242355,0.813859699,-0.485187135,0.329548945,0.140946253,0.757940247,USP27X
19909,ENSG00000242019,NA,NA,NA,NA,NA,NA,NA,NA,KIR3DL3
19910,ENSG00000242022,NA,NA,NA,NA,NA,NA,NA,NA,OR12D3
19911,ENSG00000242028,-0.297297879,0.274740715,0.279206556,0.538730378,-0.361388414,0.232074385,0.119420777,0.728489425,HYPK
19912,ENSG00000242038,-0.468024358,0.532143889,0.379126355,NA,-0.347356733,0.581093758,0.549997641,NA,EGFL8
19913,ENSG00000242092,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMB
19914,ENSG00000242107,NA,NA,NA,NA,NA,NA,NA,NA,LINC01100
19915,ENSG00000242110,0.437300351,0.435410992,0.315215119,0.578265037,-0.05499746,0.384358036,0.886219784,0.986882403,AMACR
19916,ENSG00000242114,0.484252303,0.589714134,0.411552583,NA,-0.068105129,0.587241007,0.907672553,NA,MTFP1
19917,ENSG00000242173,-0.86528653,0.41663118,0.037814062,0.180543997,-0.240125296,0.328983102,0.465450327,0.926763456,ARHGDIG
19918,ENSG00000242180,0.052717581,0.218250638,0.809131926,NA,-0.214504033,0.253129359,0.396767332,NA,OR51B5
19919,ENSG00000242185,NA,NA,NA,NA,NA,NA,NA,NA,CT45A2
19920,ENSG00000242220,-0.515275561,0.556522044,0.354505609,NA,0.599902067,0.590428733,0.309608035,NA,TCP10L
19921,ENSG00000242221,-0.004158086,0.499573519,0.993359067,NA,-0.232508511,0.545200103,0.669769382,NA,PSG2
19922,ENSG00000242247,0.08968129,0.188105493,0.633532597,0.819918134,-0.018526145,0.156836025,0.905969173,0.98824041,ARFGAP3
19923,ENSG00000242252,-1.375659076,0.567653312,0.015375386,NA,-0.221235793,0.556626126,0.691029373,NA,BGLAP
19924,ENSG00000242259,-0.031066762,0.174880111,0.859000951,0.937233581,-0.039946882,0.148427609,0.787826746,0.972449063,C22orf39
19925,ENSG00000242265,1.492500547,0.465862396,0.001356564,0.023048097,1.275073558,0.4171875,0.00224045,0.204600893,PEG10
19926,ENSG00000242284,NA,NA,NA,NA,NA,NA,NA,NA,CT45A5
19927,ENSG00000242335,NA,NA,NA,NA,NA,NA,NA,NA,CFB
19928,ENSG00000242361,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMA
19929,ENSG00000242362,NA,NA,NA,NA,NA,NA,NA,NA,CT47A2
19930,ENSG00000242366,NA,NA,NA,NA,NA,NA,NA,NA,UGT1A1
19931,ENSG00000242372,0.043483389,0.155104315,0.779209518,0.89726007,-0.046293694,0.130968111,0.723733847,0.968950879,EIF6
19932,ENSG00000242384,NA,NA,NA,NA,NA,NA,NA,NA,TBC1D3H
19933,ENSG00000242386,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMB
19934,ENSG00000242389,NA,NA,NA,NA,NA,NA,NA,NA,RBMY1E
19935,ENSG00000242419,0.579431188,0.590137943,0.326170204,NA,-0.655787734,0.567615149,0.247951765,NA,PCDHGC4
19936,ENSG00000242441,-0.096079665,0.239046365,0.687736283,NA,-0.098252725,0.274713504,0.720601331,NA,GTF2A1L
19937,ENSG00000242485,0.361913561,0.157791595,0.02181248,0.130645506,-0.13535895,0.13580555,0.318904578,0.878341298,MRPL20
19938,ENSG00000242498,-0.48098541,0.183646538,0.008816666,0.074359384,-0.091345545,0.143776097,0.525211952,0.943273533,C15orf38
19939,ENSG00000242515,NA,NA,NA,NA,NA,NA,NA,NA,UGT1A10
19940,ENSG00000242550,0.2195373,0.413104941,0.595119259,NA,0.335593343,0.469059763,0.474325053,NA,SERPINB10
19941,ENSG00000242574,-0.903503416,0.578515833,0.118344323,NA,0.291502296,0.566056776,0.606573937,NA,HLA-DMB
19942,ENSG00000242612,0.498516508,0.236564728,0.035090244,0.172579939,-0.143816847,0.205079107,0.483131424,0.92990098,DECR2
19943,ENSG00000242616,0.235647729,0.314502562,0.45369373,0.695989573,0.111491833,0.268616211,0.678098013,0.967174405,GNG10
19944,ENSG00000242631,NA,NA,NA,NA,NA,NA,NA,NA,RP11-508N12.4
19945,ENSG00000242685,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMA
19946,ENSG00000242689,0.197012891,0.583543529,0.73565354,NA,0.234848032,0.545861563,0.66702566,NA,CNTF
19947,ENSG00000242711,NA,NA,NA,NA,NA,NA,NA,NA,PSMB9
19948,ENSG00000242715,0.778566709,0.545602633,0.153584253,NA,-0.526880091,0.584692681,0.367522864,NA,CCDC169
19949,ENSG00000242726,-0.205110992,0.403009873,0.610788807,NA,-0.022903901,0.458807894,0.960185774,NA,RPP21
19950,ENSG00000242732,-0.754166636,0.267145679,0.004756858,0.049997172,-0.136197924,0.219095691,0.534180778,0.943419957,RGAG4
19951,ENSG00000242802,0.256156,0.183050443,0.161700909,0.404771785,-0.171165937,0.156211056,0.273194719,0.855823594,AP5Z1
19952,ENSG00000242852,0.344778812,0.5473164,0.528731069,NA,0.100168532,0.584250934,0.863871679,NA,ZNF709
19953,ENSG00000242866,-0.009315483,0.569372253,0.986946417,NA,-0.193323207,0.549926175,0.725180324,NA,STRC
19954,ENSG00000242875,NA,NA,NA,NA,NA,NA,NA,NA,RBMY1B
19955,ENSG00000242950,0.685031902,0.409310125,0.094204205,NA,-0.174061521,0.363736967,0.632268194,0.960640446,ERVW-1
19956,ENSG00000243003,NA,NA,NA,NA,NA,NA,NA,NA,LY6G6F
19957,ENSG00000243009,NA,NA,NA,NA,NA,NA,NA,NA,RPP21
19958,ENSG00000243056,-1.302155115,0.464177978,0.00502709,0.051880089,-0.163944371,0.397734824,0.680196382,0.967174405,EIF4EBP3
19959,ENSG00000243067,-0.096079665,0.239046365,0.687736283,NA,-0.098252725,0.274713504,0.720601331,NA,PSMB9
19960,ENSG00000243073,NA,NA,NA,NA,NA,NA,NA,NA,PRAMEF4
19961,ENSG00000243130,-0.549231302,0.479858454,0.252387575,NA,0.647636497,0.531433701,0.222973621,NA,PSG11
19962,ENSG00000243135,NA,NA,NA,NA,NA,NA,NA,NA,UGT1A3
19963,ENSG00000243137,-0.500147601,0.450167916,0.266557788,NA,-0.415371732,0.496266249,0.4025961,NA,PSG4
19964,ENSG00000243147,-0.010879197,0.184298096,0.952927865,0.979632329,0.094094896,0.153040745,0.538663308,0.943419957,MRPL33
19965,ENSG00000243156,-0.420912905,0.206192829,0.041215486,0.188591592,-0.07557815,0.169337643,0.655368785,0.963720632,MICAL3
19966,ENSG00000243189,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMA
19967,ENSG00000243207,NA,NA,NA,NA,NA,NA,NA,NA,PPAN-P2RY11
19968,ENSG00000243215,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMA
19969,ENSG00000243232,NA,NA,NA,NA,NA,NA,NA,NA,PCDHAC2
19970,ENSG00000243244,-0.174289412,0.399070822,0.662301332,0.837484551,0.15806038,0.35145875,0.652907526,0.963653611,STON1
19971,ENSG00000243251,0.051208606,0.21436746,0.811196801,NA,0.301356495,0.249635423,0.227360354,NA,PGBD3
19972,ENSG00000243279,-0.572706599,0.300774781,0.056896582,0.227301276,-0.132630063,0.239817941,0.580232741,0.948241812,PRAF2
19973,ENSG00000243284,-0.751709887,0.575215254,0.191269664,NA,0.344251952,0.593620727,0.561969227,NA,VSIG8
19974,ENSG00000243317,0.276684982,0.158726523,0.081306488,0.276366577,0.415702365,0.128218633,0.00118637,0.158157196,C7orf73
19975,ENSG00000243335,-0.328584284,0.211430613,0.120160602,0.344744773,-0.141093435,0.175903015,0.422489767,0.916876152,KCTD7
19976,ENSG00000243364,0.016419578,0.448726149,0.970810693,NA,0.252267737,0.380322495,0.50713873,0.938962551,EFNA4
19977,ENSG00000243414,0.198560845,0.407683119,0.626225016,NA,0.290757862,0.349953496,0.406059987,0.914601749,TICAM2
19978,ENSG00000243440,0.158954272,0.363925477,0.662273094,NA,-0.227374474,0.408870885,0.578140197,NA,AF165138.7
19979,ENSG00000243441,NA,NA,NA,NA,NA,NA,NA,NA,OR5V1
19980,ENSG00000243444,1.117785444,0.394332315,0.004587907,0.048822021,0.703955457,0.350138483,0.044377681,0.558393797,PALM2
19981,ENSG00000243449,-0.83531019,0.47172206,0.076599339,0.267974463,0.079617174,0.397611952,0.841294151,0.980207316,C4orf48
19982,ENSG00000243452,-0.445133617,0.583575537,0.445600877,NA,0.480971519,0.591302605,0.415982963,NA,NBPF15
19983,ENSG00000243477,0.297546358,0.520054175,0.567223794,NA,-0.509544601,0.558791873,0.361838045,NA,NAT6
19984,ENSG00000243480,0.169176119,0.16330669,0.300229601,NA,0.026322172,0.187459065,0.888331653,NA,AMY2A
19985,ENSG00000243489,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP10-11
19986,ENSG00000243496,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DOB
19987,ENSG00000243501,-0.084959936,0.142452313,0.550901584,NA,0.019907118,0.16386764,0.90330855,NA,RP11-257K9.8
19988,ENSG00000243509,NA,NA,NA,NA,NA,NA,NA,NA,TNFRSF6B
19989,ENSG00000243543,NA,NA,NA,NA,NA,NA,NA,NA,WFDC6
19990,ENSG00000243566,-0.083925037,0.469962743,0.85826902,NA,-0.103399907,0.443436976,0.815622908,NA,UPK3B
19991,ENSG00000243570,NA,NA,NA,NA,NA,NA,NA,NA,CFB
19992,ENSG00000243594,NA,NA,NA,NA,NA,NA,NA,NA,PSMB9
19993,ENSG00000243612,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DOB
19994,ENSG00000243627,-0.452618549,0.496856363,0.362314036,NA,-0.829555872,0.544764125,0.127813775,NA,AP000322.53
19995,ENSG00000243646,-0.058830572,0.191857308,0.759119598,0.886951717,-0.022194891,0.159286817,0.889182147,0.987216042,IL10RB
19996,ENSG00000243649,-0.828694557,0.580211441,0.153216162,NA,-0.227437468,0.574654482,0.692266411,NA,CFB
19997,ENSG00000243660,-0.009481037,0.384541874,0.980329823,0.991185546,0.089486088,0.305227049,0.769385517,0.970885904,ZNF487
19998,ENSG00000243667,0.031765442,0.257671603,0.901886339,0.956335328,0.098616561,0.212393703,0.642425522,0.961668797,WDR92
19999,ENSG00000243678,0.055024589,0.180961952,0.761076717,0.88812084,-0.10393569,0.152673839,0.496017362,0.936168903,NME1-NME2
20000,ENSG00000243696,-0.630845026,0.450362545,0.16128905,NA,0.004045018,0.39804857,0.991891939,0.998636893,RP5-966M1.6
20001,ENSG00000243708,-0.203278133,0.567189092,0.720047207,NA,-0.645294713,0.520625611,0.215175128,NA,PLA2G4B
20002,ENSG00000243709,0.2361756,0.409571672,0.564182357,NA,0.02171195,0.465215526,0.962775656,NA,LEFTY1
20003,ENSG00000243710,0.004560091,0.473422528,0.992314751,NA,-0.099497106,0.421269459,0.813289895,0.975223778,WDR65
20004,ENSG00000243716,-0.099990733,0.255609492,0.695660107,0.855957035,-0.448804144,0.215969128,0.037700704,0.539956462,NPIPB5
20005,ENSG00000243719,NA,NA,NA,NA,NA,NA,NA,NA,HLA-DMA
20006,ENSG00000243725,0.041593907,0.44796898,0.92602275,NA,0.29244703,0.392740807,0.456494744,0.926011387,TTC4
20007,ENSG00000243729,NA,NA,NA,NA,NA,NA,NA,NA,OR5V1
20008,ENSG00000243749,-0.691961058,0.426995297,0.105117285,NA,-0.458638867,0.345421206,0.184255102,0.800935427,ZMYM6NB
20009,ENSG00000243772,NA,NA,NA,NA,NA,NA,NA,NA,KIR2DL3
20010,ENSG00000243789,0.417945107,0.588876634,0.477869801,NA,0.060938382,0.593160024,0.918173178,NA,JMJD7
20011,ENSG00000243804,NA,NA,NA,NA,NA,NA,NA,NA,LY6G6F
20012,ENSG00000243811,-0.202765149,0.430744806,0.637832485,NA,-0.386292409,0.364764289,0.289591007,0.864535748,APOBEC3D
20013,ENSG00000243896,0.060519755,0.558405675,0.913694624,NA,-0.398078608,0.585919007,0.496878791,NA,OR2A7
20014,ENSG00000243897,NA,NA,NA,NA,NA,NA,NA,NA,EGFL8
20015,ENSG00000243927,0.374232237,0.253732341,0.14023688,0.373660229,-0.27945249,0.218947563,0.201833812,0.812139217,MRPS6
20016,ENSG00000243943,-0.300532771,0.187476644,0.108925574,0.328093376,-0.271620796,0.15450157,0.078739761,0.660284274,ZNF512
20017,ENSG00000243955,NA,NA,NA,NA,NA,NA,NA,NA,GSTA1
20018,ENSG00000243958,NA,NA,NA,NA,NA,NA,NA,NA,PSMB9
20019,ENSG00000243978,0.186544368,0.57979391,0.747647744,NA,0.282662961,0.547401029,0.605594112,NA,RGAG1
20020,ENSG00000243989,0.474436466,0.398309585,0.233604554,0.491250454,-0.292743052,0.366673059,0.424652198,0.918317302,ACY1
20021,ENSG00000244005,0.154279449,0.178825314,0.388281364,0.644155794,-0.036839062,0.150484056,0.806608388,0.9743164,NFS1
20022,ENSG00000244020,NA,NA,NA,NA,NA,NA,NA,NA,MT1HL1
20023,ENSG00000244025,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP19-3
20024,ENSG00000244038,0.052434579,0.152284996,0.730606587,0.875191325,0.14494105,0.127722006,0.25645218,0.844848155,DDOST
20025,ENSG00000244045,-0.125984221,0.575854257,0.826823014,NA,-0.172438271,0.592395492,0.770985241,NA,TMEM199
20026,ENSG00000244057,NA,NA,NA,NA,NA,NA,NA,NA,LCE3C
20027,ENSG00000244067,NA,NA,NA,NA,NA,NA,NA,NA,GSTA2
20028,ENSG00000244094,-0.221657325,0.512760941,0.665536467,NA,0.200504875,0.560527211,0.720562103,NA,SPRR2F
20029,ENSG00000244115,NA,NA,NA,NA,NA,NA,NA,NA,DNAJC25-GNG10
20030,ENSG00000244122,0.636552255,0.512114142,0.21387188,NA,-0.29474077,0.56064683,0.599085841,NA,UGT1A7
20031,ENSG00000244165,-0.345567048,0.224103991,0.12307501,0.348966891,-0.24413177,0.186977566,0.191663399,0.800935427,P2RY11
20032,ENSG00000244187,-0.189794488,0.254076067,0.455064355,0.696994608,-0.060693909,0.212714186,0.775390718,0.970885904,TMEM141
20033,ENSG00000244207,NA,NA,NA,NA,NA,NA,NA,NA,C4A
20034,ENSG00000244242,0.612341776,0.508841192,0.228819831,0.48589574,0.655641088,0.464538133,0.158131799,0.781620854,IFITM10
20035,ENSG00000244255,NA,NA,NA,NA,NA,NA,NA,NA,CFB
20036,ENSG00000244274,-1.379607805,0.41411915,0.000864019,0.016997583,-0.200235704,0.33286129,0.547467729,0.944748951,DBNDD2
20037,ENSG00000244291,0.010008733,0.400137515,0.980044408,NA,-0.272319762,0.354950336,0.442959491,0.921992245,C7orf13
20038,ENSG00000244355,NA,NA,NA,NA,NA,NA,NA,NA,LY6G6D
20039,ENSG00000244362,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP19-7
20040,ENSG00000244395,NA,NA,NA,NA,NA,NA,NA,NA,RBMY1D
20041,ENSG00000244405,0.039645198,0.287086586,0.890165402,0.950961636,0.206426388,0.239592557,0.388922742,0.908426527,ETV5
20042,ENSG00000244411,0.464075345,0.377561947,0.219020458,NA,0.383653577,0.434649488,0.377412713,NA,KRTAP5-7
20043,ENSG00000244414,-0.278355842,0.513252358,0.587586239,NA,-0.045158048,0.566167286,0.936427373,NA,CFHR1
20044,ENSG00000244444,NA,NA,NA,NA,NA,NA,NA,NA,EGFL8
20045,ENSG00000244462,-0.017233044,0.2037965,0.932611154,0.969712483,0.028061558,0.169543793,0.868540887,0.984519124,RBM12
20046,ENSG00000244474,NA,NA,NA,NA,NA,NA,NA,NA,UGT1A4
20047,ENSG00000244476,-1.500005783,0.576245291,0.009239358,NA,-0.723584305,0.558655214,0.195242558,NA,ERVFRD-1
20048,ENSG00000244482,0.228095366,0.541500127,0.673588128,NA,0.380261811,0.582524165,0.513896253,NA,LILRA6
20049,ENSG00000244486,-0.10266464,0.233949458,0.660782864,0.836273817,-0.226227567,0.19766346,0.252412697,0.840262914,SCARF2
20050,ENSG00000244509,-0.038152836,0.252708286,0.879994805,0.946718642,-0.022420656,0.214880192,0.916899325,0.988902443,APOBEC3C
20051,ENSG00000244537,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP4-2
20052,ENSG00000244588,NA,NA,NA,NA,NA,NA,NA,NA,RAD21L1
20053,ENSG00000244607,0.495747571,0.562559859,0.378190511,NA,0.398544165,0.523031033,0.44606626,NA,CCDC13
20054,ENSG00000244617,-0.291317832,0.404323833,0.471213377,0.711044235,-0.070947075,0.350733186,0.839696126,0.980024855,ASPRV1
20055,ENSG00000244623,0.261332276,0.201274567,0.194154392,NA,0.040372203,0.229663791,0.860460278,NA,OR2AE1
20056,ENSG00000244624,NA,NA,NA,NA,NA,NA,NA,NA,KRTAP20-1
20057,ENSG00000244672,-0.084959936,0.142452313,0.550901584,NA,0.019907118,0.16386764,0.90330855,NA,LY6G5B
20058,ENSG00000244687,0.097611157,0.251692547,0.698149969,0.857424194,0.276086042,0.20434618,0.176672935,0.798474316,UBE2V1
20059,ENSG00000244693,NA,NA,NA,NA,NA,NA,NA,NA,CTAGE8
20060,ENSG00000244694,0.133367519,0.568072861,0.814385815,NA,0.240783138,0.540524055,0.655985633,NA,PTCHD4
20061,ENSG00000244731,-0.067039318,0.293448566,0.819293791,NA,0.093806928,0.338453841,0.781654843,NA,C4A
20062,ENSG00000244734,0.086568263,0.589206255,0.883192379,0.947563932,-0.116462759,0.583445039,0.84178387,0.980207316,HBB
20063,ENSG00000244752,-0.309971289,0.266062016,0.244005239,NA,0.071421643,0.299069659,0.811250794,NA,CRYBB2
20064,ENSG00000244754,-0.225072773,0.100595939,0.025260585,0.14245255,0.024897097,0.082094031,0.76168002,0.970885904,N4BP2L2
20065,ENSG00000245017,-0.206809962,0.582552863,0.722584838,NA,-0.539632232,0.569268353,0.343160009,NA,RP11-181C3.1
20066,ENSG00000245317,0.130514771,0.434035791,0.763642901,NA,0.573887068,0.372236063,0.123139504,0.735357565,CTC-241N9.1
20067,ENSG00000245680,-0.058360339,0.241499099,0.809044697,0.913178629,0.052543173,0.201226844,0.794004492,0.972736709,ZNF585B
20068,ENSG00000245848,0.158116961,0.451366856,0.726108326,0.872665245,-0.046136658,0.404282523,0.909142792,0.98824041,CEBPA
20069,ENSG00000245888,0.897622185,0.588600695,0.127256502,NA,-0.224221617,0.592995312,0.705343669,NA,CTD-3203P2.2
20070,ENSG00000246223,0.577571074,0.435989438,0.185258599,0.435443948,-0.342558807,0.388779297,0.378256224,0.90439758,C14orf64
20071,ENSG00000246366,0.529066267,0.296602408,0.074463354,0.26391287,-0.067729763,0.259527661,0.794113179,0.972736709,RP11-382J12.1
20072,ENSG00000246705,0.244107496,0.151795044,0.107804788,0.326609007,0.01448484,0.12863651,0.910345411,0.98824041,H2AFJ
20073,ENSG00000246922,-0.329298103,0.310081939,0.288248739,0.547782519,0.133041458,0.259143692,0.607679408,0.955442356,UBAP1L
20074,ENSG00000247077,0.062726606,0.195426454,0.748230889,0.882861299,0.016253991,0.161355805,0.919761744,0.989105795,PGAM5
20075,ENSG00000247121,-0.062255344,0.358607698,0.862177535,0.938406376,0.35068069,0.284858888,0.218297395,0.822044846,CTD-2260A17.2
20076,ENSG00000247270,-0.892561464,0.552664575,0.106307492,NA,-0.763931951,0.511846189,0.135567343,NA,AC132186.1
20077,ENSG00000247596,-0.074713802,0.2189429,0.732916976,0.876203893,0.226919116,0.181884468,0.212177469,0.817156143,TWF2
20078,ENSG00000247626,-0.485506665,0.400499331,0.225415406,0.481549147,-0.105330123,0.329683478,0.749356011,0.968950879,MARS2
20079,ENSG00000247746,-0.687632119,0.393440924,0.0805092,0.27482036,-0.173146522,0.337743165,0.608191016,0.955591522,USP51
20080,ENSG00000248050,0.309397012,0.565993034,0.58462295,NA,0.342451555,0.594648224,0.564690002,NA,RP11-422N16.3
20081,ENSG00000248098,-0.246680864,0.38893914,0.525924033,0.750317735,-0.059784458,0.351699335,0.865020041,0.984519124,BCKDHA
20082,ENSG00000248099,-0.32988089,0.439835827,0.4532492,NA,0.367696586,0.492966853,0.455736881,NA,INSL3
20083,ENSG00000248167,NA,NA,NA,NA,NA,NA,NA,NA,TRIM39-RPP21
20084,ENSG00000248235,0.071556549,0.380474399,0.850820275,NA,-0.176604643,0.422901895,0.676238193,NA,AC037459.4
20085,ENSG00000248333,0.091237903,0.184981427,0.62185194,0.812468966,-0.206882856,0.15905711,0.193367033,0.804103217,CDK11B
20086,ENSG00000248369,NA,NA,NA,NA,NA,NA,NA,NA,RP11-62N21.1
20087,ENSG00000248383,NA,NA,NA,NA,NA,NA,NA,NA,PCDHAC1
20088,ENSG00000248385,0.078376562,0.256549136,0.759982991,NA,-0.310215871,0.301911807,0.304182764,NA,TARM1
20089,ENSG00000248405,0.198993235,0.397237905,0.616411794,NA,-0.002818769,0.448892667,0.99498981,NA,PRR5-ARHGAP8
20090,ENSG00000248458,0.025579962,0.513143785,0.960242318,NA,-0.2991705,0.432506382,0.489117272,NA,AL139147.1
20091,ENSG00000248469,0.081907071,0.261702533,0.754297564,NA,-0.324467085,0.308041789,0.2921936,NA,RP11-826N14.2
20092,ENSG00000248483,-0.439069728,0.58029236,0.449268341,NA,0.202623946,0.56807704,0.721328444,NA,POU5F2
20093,ENSG00000248485,-0.550987425,0.57545132,0.338321271,NA,-0.819139385,0.548027436,0.134991432,NA,PCP4L1
20094,ENSG00000248487,0.104279942,0.183458444,0.56975539,0.778943797,-0.342474393,0.161853177,0.034348448,0.52651882,ABHD14A
20095,ENSG00000248496,NA,NA,NA,NA,NA,NA,NA,NA,SCAND3
20096,ENSG00000248511,NA,NA,NA,NA,NA,NA,NA,NA,RP11-9B6.1
20097,ENSG00000248540,-0.292641526,0.526828718,0.578568061,NA,-0.780693234,0.49062215,0.111557571,NA,RP11-247C2.2
20098,ENSG00000248592,-0.71881176,0.52644253,0.17212311,NA,0.393890572,0.451055643,0.382519299,NA,TMEM110-MUSTN1
20099,ENSG00000248643,-0.190402388,0.454945724,0.675569371,NA,-0.775115065,0.512791404,0.130645789,NA,RBM14-RBM4
20100,ENSG00000248672,NA,NA,NA,NA,NA,NA,NA,NA,LY75-CD302
20101,ENSG00000248710,0.195998169,0.583797796,0.737074823,NA,-0.460291326,0.590424539,0.435629991,NA,RP11-432B6.3
20102,ENSG00000248712,-0.31472572,0.447707039,0.482072909,NA,-0.70079499,0.411634798,0.08866771,0.681657016,CCDC153
20103,ENSG00000248713,0.169176119,0.16330669,0.300229601,NA,0.026322172,0.187459065,0.888331653,NA,RP11-766F14.2
20104,ENSG00000248727,-0.030747417,0.386206869,0.936544376,NA,0.081919252,0.440024961,0.852311797,NA,CTC-236F12.4
20105,ENSG00000248751,0.127772645,0.539992669,0.812952207,NA,0.11747542,0.586377626,0.84121398,NA,RP1-130H16.18
20106,ENSG00000248789,NA,NA,NA,NA,NA,NA,NA,NA,CTD-2203A3.1
20107,ENSG00000248801,0.297528202,0.542672264,0.583509965,NA,-0.965626505,0.537486923,0.072405796,NA,RP11-664D7.4
20108,ENSG00000248835,-0.042872133,0.281542521,0.878969353,0.946126028,-0.247083481,0.237781035,0.298748047,0.865978375,AL357673.1
20109,ENSG00000248871,NA,NA,NA,NA,NA,NA,NA,NA,TNFSF12-TNFSF13
